"Item ID","Item Name","Category Name","Category ID","Unit (UOM)","Unit ID","Opening Quantity","Opening Stock (Text)","Min Quantity","Model","Grade","Height","Width","Length","Thickness","Type","Classification","Placement / Warehouse","Composition","Outer Diameter","Inner Diameter","No of Coil","Is Deleted","Created At","Updated At"
"2033","D BAR","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","1200","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2034","SPRING CAP","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","0","50","","FINISH","","MS CIRCLE","180","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2035","BODY CAP","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","0","50","","FINISH","","MS CIRCLE","100","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2036","OIL TRAY","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2037","PACKING RUBBER SHEET","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","3500","8","","FINISH","","","0","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2038","GAS KIT","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","500","500","2","","FINISH","","","0","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2039","PULL BACK PIPE","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","300","0","","FINISH","","MS ROUND PIPE","65","45","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2040","SETTING SEAM","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","1520","10","","FINISH","","","0","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2041","HEX HEAD BOLT WITH NUT, NYLON NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","127","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2042","HEX HEAD BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 48X08","","0","0","300","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2043","WOODEN BLOCK","Raw Material","1","Nos","","0","","0","DTO 48X08","","200","200","200","0","","FINISH","","","0","0","0","No","2026-06-04 15:13:03","2026-06-04 15:13:03"
"2044","BODY BLOCK","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2045","BODY PLATE","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","2000","1900","40","","FINISH","","MS PLATE","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2046","SWING JAW","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2047","STATIONARY JAW","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2048","ECCENTRIC SHAFT","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","1420","0","","FINISH","","EN8 ROUND BAR","170","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2049","HING PIN","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","835","0","","FINISH","","EN8 ROUND BAR","130","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2050","BEARING HING PIN DTO 24x12","Raw Material","1","Nos","","0","","0","22222 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2051","BEARING FOR ECCENTRIC SHAFT DTO 24X12","Raw Material","1","Nos","","0","","0","22322 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2052","JAW PLATE","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2053","SIDE PLATE","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2054","TOGGLE PLATE","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2055","PITMAN","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2056","TOGGLE SHEET","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2057","TOGGLE PIN","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2058","FLYWHEEL ARM","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","CAST IRON","1015","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2059","TAPER BUSH","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2060","ECCENTRIC COVER","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2061","HING PIN COVER","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2062","SWING JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2063","GUARD PLATE","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2064","STATIONARY JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2065","TOGGLE SPRING","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","240","8","","FINISH","","SPRING STEEL","89","75","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2066","PULL BACK SPRING","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","360","22","","FINISH","","SPRING STEEL","126","82","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2067","EYELET","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","150","0","","FINISH","","MS ROUND BAR","50","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2068","EYELET PIN ","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","200","0","","FINISH","","MS ROUND BAR","25","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2069","OIL SEAL 100-120-13","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2070","KM22","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2071","MB22","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2072","VARTICAL OIL PUMP DTO 24X12","Raw Material","1","Nos","","0","","0","1HP","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2073","RUBBER OIL HOSE PIPE WITH CLAMP","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","1500","0","","FINISH","","","0","38.1","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2074","OIL LEVEL GAUGE 127","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2075","DIAPHRAGM","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","NEOPERINE","0","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2076","PULL BACK ROD","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","1550","0","","FINISH","","MS ROUND BAR","40","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2077","SQ HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","400","0","","FINISH","","","25.4","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2078","HEX HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","130","0","","FINISH","","","20","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2079","HEX HEAD BOLT","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","75","0","","FINISH","","","20","0","0","No","2026-06-04 15:14:38","2026-06-04 15:14:38"
"2080","QUARTER PIN","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","0","0","","FINISH","","","8","0","0","No","2026-06-04 15:14:39","2026-06-04 15:14:39"
"2081","HT STUD","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","40","0","","FINISH","","","10","0","0","No","2026-06-04 15:14:39","2026-06-04 15:14:39"
"2082","STUD","Raw Material","1","Nos","","0","","0","DTO 24X12","","0","0","360","0","","FINISH","","","32","0","0","No","2026-06-04 15:14:39","2026-06-04 15:14:39"
"2083","BODY BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2084","BODY PLATE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","2200","1955","40","","FINISH","","MS PLATE","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2085","SWING JAW","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2086","STATIONARY JAW","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2087","ECCENTRIC SHAFT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","1600","0","","FINISH","","EN8 ROUND BAR","180","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2088","HING PIN","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","1070","0","","FINISH","","EN8 ROUND BAR","142","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2089","BEARING HING PIN DTO 30X09","Raw Material","1","Nos","","0","","0","23124 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2090","BEARING FOR ECCENTRIC SHAFT DTO 30X09","Raw Material","1","Nos","","0","","0","22322 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2091","JAW PLATE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2092","SIDE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2093","TOGGLE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2094","PITMAN","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2095","TOGGLE SHEET","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2096","TOGGLE PIN","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2097","FLYWHEEL","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","CAST IRON","1015","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2098","TAPER BUSH","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2099","ECCENTRIC COVER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2100","HING PIN COVER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2101","SWING JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2102","GUARD PLATE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2103","STATIONARY JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2104","TOGGLE SPRING","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","220","12","","FINISH","","SPRING STEEL","108","84","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2105","PULL BACK SPRING","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","360","25","","FINISH","","SPRING STEEL","132","82","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2106","EYELET","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","170","0","","FINISH","","MS ROUND BAR","65","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2107","EYELET PIN ","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","200","0","","FINISH","","MS ROUND BAR","25","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2108","OIL SEAL 108-130-13","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2109","KM22","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2110","MB22","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2111","VARTICAL OIL PUMP DTO 30X09","Raw Material","1","Nos","","0","","0","1HP","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2112","RUBBER OIL HOSE PIPE WITH CLAMP","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","1500","0","","FINISH","","","0","38.1","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2113","OIL LEVEL GAUGE 127","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2114","DIAPHRAGM","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","NEOPERINE","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2115","PULL BACK ROD","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","1550","0","","FINISH","","MS ROUND BAR","40","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2116","SQ HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","400","0","","FINISH","","","25.4","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2117","HEX HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","130","0","","FINISH","","","20","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2118","HEX HEAD BOLT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","75","0","","FINISH","","","20","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2119","QUARTER PIN","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","8","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2120","HT STUD","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","40","0","","FINISH","","","10","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2121","STUD","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","300","0","","FINISH","","","38.1","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2122","HEX HEAD BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","100","0","","FINISH","","","20","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2123","TURN BUCKEL PIN","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","175","0","","FINISH","","MS ROUND BAR","32","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2124","TURN BUCKEL","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2125","NIPPLE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","9.5","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2126","NIPPLE NUT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","12","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2127","GI PIPE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","825","0","","FINISH","","","12.2","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2128","ROUND BAR","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","910","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2129","D BAR","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","750","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2130","SPRING CAP","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","50","","FINISH","","MS CIRCLE","180","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2131","BODY CAP","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","50","","FINISH","","MS CIRCLE","100","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2132","OIL TRAY","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2133","PACKING RUBBER SHEET","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","3500","8","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2134","GAS KIT","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","500","500","2","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2135","PULL BACK PIPE","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","300","0","","FINISH","","MS ROUND PIPE","65","45","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2136","SETTING SEAM","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","1060","10","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2137","HEX HEAD BOLT WITH NUT, NYLON NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","127","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2138","HEX HEAD BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X09","","0","0","300","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2139","WOODEN BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X09","","200","200","200","0","","FINISH","","","0","0","0","No","2026-06-04 15:16:09","2026-06-04 15:16:09"
"2140","BODY BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:23","2026-06-04 15:17:23"
"2141","BODY PLATE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","1500","3600","50","","FINISH","","MS PLATE","0","0","0","No","2026-06-04 15:17:23","2026-06-04 15:17:23"
"2142","SWING JAW","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:23","2026-06-04 15:17:23"
"2143","STATIONARY JAW","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:23","2026-06-04 15:17:23"
"2144","ECCENTRIC SHAFT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","1610","0","","FINISH","","EN8 ROUND BAR","180","0","0","No","2026-06-04 15:17:23","2026-06-04 15:17:23"
"2145","HING PIN","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","1070","0","","FINISH","","EN8 ROUND BAR","140","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2146","BEARING HING PIN 22324 C3","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2147","BEARING FOR ECCENTRIC SHAFT  22324 C3","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2148","JAW PLATE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2149","SIDE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2150","TOGGLE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2151","PITMAN","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2152","TOGGLE SHEET","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2153","TOGGLE PIN","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2154","FLYWHEEL","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","CAST IRON","1020","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2155","TAPER BUSH","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2156","ECCENTRIC COVER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2157","HING PIN COVER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2158","SWING JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2159","GUARD PLATE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2160","STATIONARY JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2161","TOGGLE SPRING","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","220","12","","FINISH","","SPRING STEEL","108","84","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2162","PULL BACK SPRING","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","360","25","","FINISH","","SPRING STEEL","132","82","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2163","EYELET","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","170","0","","FINISH","","MS ROUND BAR","65","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2164","EYELET PIN ","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","200","0","","FINISH","","MS ROUND BAR","25","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2165","OIL SEAL 108-130-13","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2166","KM22","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2167","MB22","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2168","VARTICAL OIL PUMP 1HP","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2169","RUBBER OIL HOSE PIPE WITH CLAMP","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","1500","0","","FINISH","","","0","38.1","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2170","OIL LEVEL GAUGE 127","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2171","DIAPHRAGM","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","NEOPERINE","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2172","PULL BACK ROD","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","1550","0","","FINISH","","MS ROUND BAR","40","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2173","SQ HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","400","0","","FINISH","","","25.4","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
